Hours;Load;Price;CO_2_eq;solar_pv
459;2.4141;29.99;76.49;0
460;2.3636;30.0;77.13;0
461;2.3544;37.01;80.24;0
462;2.418;48.0;89.75;0
463;2.6889;53.7;106.78;0
464;3.1314;71.72;117.07;0
465;3.3326;90.58;114.57;0
466;3.3617;93.38;108.84;194.314
467;3.318;83.82;107.69;335.497
468;3.2601;77.0;102.23;344.168
469;3.2211;82.85;98.28;441.729
470;3.2001;76.77;102.84;360.013
471;3.1416;75.0;108.67;312.663
472;3.0975;75.0;124.03;287.357
473;3.0905;88.3;147.11;228.229
474;3.1421;115.97;169.1;0
475;3.2838;164.3;174.47;0
476;3.3878;207.8;171.49;0
477;3.4088;197.95;169.19;0
478;3.2964;175.89;152.54;0
479;3.0286;126.9;126.34;0
480;2.7796;93.53;110.99;0
481;2.6404;75.76;98.74;0
482;2.4629;60.5;92.98;0
483;2.3254;56.0;99.66;0
484;2.2535;52.0;101.33;0
485;2.212;50.0;98.19;0
486;2.2097;45.19;95.45;0
487;2.2633;45.19;100.64;0
488;2.4097;52.49;94.12;0
489;2.5639;55.16;83.7;0
490;2.7652;55.16;70.98;320.929
491;2.8718;52.49;67.78;302.711
492;2.8471;50.0;70.28;249.158
493;2.798;45.0;71.29;215.914
494;2.8047;44.8;68.56;67.947
495;2.7849;43.77;67.2;180.47
496;2.6996;37.76;69.65;66.2723
497;2.6634;44.8;84.46;234.022
498;2.7059;54.6;98.19;0
499;2.8736;75.76;100.13;0
500;3.0477;93.01;103.66;0
501;3.1097;111.56;97.99;0
502;3.0814;91.16;93.06;0
503;2.8802;67.2;89.63;0
504;2.6704;54.02;85.63;0
505;2.4793;32.37;83.53;0
506;2.2964;18.0;84.02;0
507;2.1775;20.0;87.46;0
508;2.1008;14.0;84.82;0
509;2.066;13.84;85.05;0
510;2.0636;13.29;82.47;0
511;2.1042;11.0;84.99;0
512;2.198;16.0;88.79;0
513;2.276;30.1;82.38;0
514;2.4485;28.09;70.93;318.436
515;2.5687;18.0;70.38;536.739
516;2.5897;15.0;72.73;524.471
517;2.5661;18.0;71.31;279.587
518;2.6076;20.0;71.55;381.506
519;2.6212;20.15;67.24;278.352
520;2.5474;18.0;69.52;313.33
521;2.5262;21.94;78.38;399.789
522;2.6052;32.99;95.32;0
523;2.8559;71.72;96.41;0
524;3.0793;88.65;99.32;0
525;3.1906;128.97;100.11;0
526;3.1789;124.51;94.06;0
527;2.9831;75.0;87.16;0
528;2.7036;55.16;83.66;0
529;2.4841;50.0;81.8;0
530;2.3187;39.58;83.53;0
531;2.2194;34.44;86.01;0
532;2.1749;37.78;84.95;0
533;2.1765;37.78;88.19;0
534;2.2684;40.01;88.45;0
535;2.6322;50.0;99.48;0
536;3.1395;63.0;102.13;0
537;3.4311;88.65;103.36;0
538;3.4928;95.01;86.23;318.561
539;3.4589;63.0;78.13;533.182
540;3.3936;59.6;78.3;543.534
541;3.3484;59.16;74.88;477.963
542;3.3433;59.16;73.78;413.515
543;3.3074;54.0;77.58;401.023
544;3.2718;53.8;95.26;421.081
545;3.2816;59.6;110.44;389.926
546;3.3604;65.0;125.71;0
547;3.5579;109.0;132.57;0
548;3.753;156.4;131.17;0
549;3.8186;157.22;127.32;0
550;3.6785;150.5;119.34;0
551;3.3009;78.59;108.86;0
552;2.9469;64.8;97.88;0
553;2.736;63.0;92.15;0
554;2.5465;51.9;88.2;0
555;2.4302;48.62;89.02;0
556;2.3737;47.85;92.29;0
557;2.3713;49.67;96.11;0
558;2.4493;51.9;108.82;0
559;2.7531;60.3;129.99;0
560;3.2514;80.03;138.3;0
561;3.5434;95.0;142.6;0
562;3.6173;88.02;128.42;300.485
563;3.6276;65.0;116.99;548.644
564;3.5982;63.16;109.26;540.016
565;3.5774;64.0;112.75;473.477
566;3.5835;64.02;112.83;415.598
567;3.5362;64.0;116.57;406.315
568;3.4741;64.0;120.04;424.154
569;3.4686;64.02;138.17;393.633
570;3.5281;94.0;170.92;0
571;3.6976;138.17;190.43;0
572;3.8594;220.0;191.71;0
573;3.8831;218.08;186.23;0
574;3.7504;156.0;169.84;0
575;3.3802;103.01;147.46;0
576;2.9716;85.0;132.2;0
577;2.7517;100.0;123.91;0
578;2.5542;84.87;119.92;0
579;2.4475;70.0;120.08;0
580;2.3965;66.81;124.75;0
581;2.3912;66.81;122.16;0
582;2.4602;70.01;128.2;0
583;2.7672;79.01;141.31;0
584;3.267;99.76;156.02;0
585;3.5429;132.96;151.03;0
586;3.6104;106.01;129.9;298.099
587;3.5801;87.38;111.84;518.551
588;3.4939;66.81;103.53;526.785
589;3.4337;65.33;101.45;469.908
590;3.409;65.0;100.26;405.778
591;3.3632;64.99;103.8;399.374
592;3.3256;64.8;110.55;413.911
593;3.3356;64.8;123.59;389.283
594;3.3969;91.16;150.76;0
595;3.5691;118.47;166.19;0
596;3.7724;210.34;163.23;0
597;3.8484;192.28;151.18;0
598;3.7107;117.01;136.86;0
599;3.3557;88.65;117.96;0
600;2.9989;64.8;107.95;0
601;2.7649;70.78;102.66;0
602;2.5719;60.6;98.89;0
603;2.4592;59.16;103.32;0
604;2.4084;59.0;97.23;0
605;2.4018;55.0;96.25;0
606;2.4654;59.16;105.45;0
607;2.7829;59.16;116.62;0
608;3.2803;69.99;123.17;0
609;3.5431;94.87;118.21;0
610;3.5934;83.0;108.23;347.13
611;3.5572;66.81;95.61;516.301
612;3.4993;59.6;91.39;533.218
613;3.461;59.0;90.19;444.581
614;3.4558;56.1;88.07;360.479
615;3.4307;53.4;90.63;177.152
616;3.3811;53.1;101.31;291.835
617;3.4046;59.16;117.25;109.411
618;3.4788;73.01;130.7;0
619;3.6175;77.92;139.48;0
620;3.7915;99.54;138.26;0
621;3.8569;99.76;132.79;0
622;3.7312;80.0;122.31;0
623;3.39;59.16;110.35;0
624;3.031;50.27;95.28;0
625;2.801;48.8;88.11;0
626;2.5967;48.0;86.21;0
627;2.4677;35.69;80.67;0
628;2.4191;33.27;82.72;0
629;2.4143;30.0;84.12;0
630;2.4762;35.69;91.96;0
631;2.7939;45.28;106.18;0
632;3.2871;49.69;110.34;0
633;3.5354;68.37;107.19;0
634;3.552;57.62;94.45;358.556
635;3.5008;47.0;81.17;507.679
636;3.4091;30.0;71.38;512.841
637;3.3443;21.2;70.9;465.881
638;3.3191;20.0;68.32;409.905
639;3.309;15.0;72.25;394.266
640;3.2704;18.0;80.09;408.684
641;3.2844;26.74;94.61;386.078
642;3.3396;48.02;110.95;0.532021
643;3.4851;52.43;113.57;0
644;3.67;78.0;119.1;0
645;3.6987;82.01;114.43;0
646;3.6024;78.0;102.53;0
647;3.2996;74.89;101.01;0
648;2.9998;52.43;96.17;0
649;2.795;40.0;89.49;0
650;2.5794;36.69;88.04;0
651;2.4227;36.69;89.53;0
652;2.3383;36.27;94.59;0
653;2.2953;35.94;96.4;0
654;2.2875;35.2;95.53;0
655;2.3528;36.27;94.42;0
656;2.5253;37.6;95.13;0
657;2.6951;42.74;85.68;0
658;2.9243;39.5;68.4;372.923
659;3.0448;34.8;61.02;518.642
660;3.0027;29.56;61.41;512.534
661;2.9351;24.47;62.05;464.715
662;2.9371;20.73;60.62;401.137
663;2.9192;18.0;60.38;394.276
664;2.854;15.0;62.62;438.55
665;2.8308;22.4;80.48;265.345
666;2.8657;35.0;103.69;0
667;3.0561;63.09;108.48;0
668;3.2547;70.23;103.92;0
669;3.3291;74.89;105.57;0
670;3.2944;74.89;107.32;0
671;3.0758;70.99;101.37;0
672;2.8365;63.09;95.29;0
673;2.5978;52.34;95.94;0
674;2.3904;40.0;100.22;0
675;2.2447;38.9;102.79;0
676;2.1607;38.45;103.91;0
677;2.125;38.05;102.12;0
678;2.1283;38.05;99.4;0
679;2.1747;38.7;98.62;0
680;2.2655;39.1;99.85;0
681;2.3409;39.5;96.19;0
682;2.5448;39.5;81.81;393.281
683;2.6968;38.05;76.55;482.192
684;2.7255;36.45;75.96;445.797
685;2.7194;37.99;77.69;343.701
686;2.7677;39.5;81.29;311.444
687;2.7774;40.32;78.53;285.983
688;2.6987;39.5;85.43;115.169
689;2.66;43.94;108.73;105.801
690;2.7287;90.0;138.9;0.530681
691;2.9431;122.59;147.62;0
692;3.2042;178.58;147.25;0
693;3.3314;172.51;146.81;0
694;3.3176;162.32;144.68;0
695;3.095;130.62;141.78;0
696;2.8013;106.83;139.98;0
697;2.5366;117.05;132.63;0
698;2.3616;119.6;134.14;0
699;2.2668;118.73;137.35;0
700;2.2284;110.33;139.73;0
701;2.2378;90.0;150.98;0
702;2.3279;118.42;161.94;0
703;2.6882;119.6;177.63;0
704;3.2099;145.6;177.31;0
705;3.4902;176.48;171.47;0
706;3.5595;154.63;156.89;355.389
707;3.5374;127.65;142.82;334.31
708;3.4404;125.36;136.13;290.275
709;3.3855;123.2;138.19;200.491
710;3.3559;121.32;135.9;36.0269
711;3.2994;119.6;137.65;136.65
712;3.2421;118.48;143.13;72.4004
713;3.252;121.32;167.72;161.953
714;3.3462;129.4;206.24;0
715;3.5183;167.45;203.93;0
716;3.704;220.0;202.07;0
717;3.8018;187.84;203.21;0
718;3.7033;172.85;191.62;0
719;3.3417;130.99;165.07;0
720;2.9795;113.0;139.0;0
721;2.7504;125.28;125.14;0
722;2.5536;108.45;122.01;0
723;2.441;99.0;122.68;0
724;2.3889;108.45;125.51;0
725;2.3901;110.0;128.9;0
726;2.463;110.0;139.34;0
727;2.7778;110.0;152.35;0
728;3.2672;139.66;158.64;0
729;3.5449;167.45;150.86;0
730;3.5859;140.88;130.6;407.891
731;3.5143;115.0;115.03;551.362
732;3.4122;105.19;111.81;553.665
733;3.3349;110.0;118.4;480.661
734;3.3037;109.99;120.39;397.495
735;3.2402;108.97;126.3;105.835
736;3.1989;108.98;139.79;375.124
737;3.211;108.98;167.84;318.792
738;3.2749;125.75;201.34;60.4181
739;3.4578;147.01;207.79;0
740;3.7051;187.36;212.72;0
741;3.8187;176.48;216.48;0
742;3.7155;164.42;206.54;0
743;3.3656;137.66;190.66;0
744;2.9866;124.8;165.12;0
745;2.7686;133.65;140.67;0
746;2.5723;121.51;130.86;0
747;2.4554;99.39;130.43;0
748;2.4042;103.79;132.99;0
749;2.3956;110.0;136.68;0
750;2.4704;99.99;144.03;0
751;2.7831;115.0;153.68;0
752;3.2818;138.24;156.14;0
753;3.5449;180.63;144.64;0
754;3.568;146.54;127.15;175.062
755;3.4871;129.6;118.18;479.775
756;3.3534;100.0;114.53;119.912
757;3.297;107.98;113.26;346.139
758;3.2581;104.42;108.12;401.111
759;3.2185;99.55;105.07;392.385
760;3.1826;98.15;115.26;401.919
761;3.196;100.94;144.64;192.462
762;3.2715;137.03;172.54;83.9143
763;3.4471;159.05;186.12;0
764;3.6862;189.74;187.1;0
765;3.7816;175.02;190.76;0
766;3.6723;160.0;174.08;0
767;3.3497;143.39;157.88;0
768;2.9921;131.65;142.56;0
769;2.7709;119.89;143.65;0
770;2.5708;123.13;151.95;0
771;2.4478;119.0;155.46;0
772;2.3927;118.62;161.38;0
773;2.3961;113.74;169.79;0
774;2.4615;127.29;186.78;0
775;2.777;134.0;205.12;0
776;3.2642;151.93;212.84;0
777;3.5234;181.93;199.24;0
778;3.5518;152.26;176.46;378.76
779;3.4687;137.5;162.63;531.311
780;3.3331;127.03;155.5;539.792
781;3.2668;126.33;153.38;489.406
782;3.2319;126.33;159.26;424.921
783;3.1972;126.33;165.67;425.947
784;3.1482;126.33;182.87;439.833
785;3.1456;129.86;214.06;393.85
786;3.2054;143.89;249.03;204.391
787;3.3776;167.56;252.0;0
788;3.6162;175.33;244.28;0
789;3.7146;163.5;236.85;0
