Hours;Load;Price;CO_2_eq;solar_pv
389;1.4653;41.62;24.98;0
390;1.5028;45.75;23.43;0
391;1.7029;60.17;22.76;0
392;1.8591;70.87;22.44;0
393;1.9122;73.37;22.67;0
394;1.9062;72.62;22.65;6.06
395;1.9689;73.95;23.54;181.922
396;2.0037;76.15;27.71;112.734
397;1.9969;79.96;23.38;31.7448
398;1.9312;75.11;23.03;2.81338
399;1.938;72.21;22.91;0
400;1.97;75.57;22.76;0
401;1.9738;76.03;23.32;0
402;1.969;76.56;23.3;0
403;1.9172;73.46;23.48;0
404;1.8942;67.19;24.4;0
405;1.8519;60.14;24.78;0
406;1.7968;53.73;24.95;0
407;1.738;47.42;25.06;0
408;1.6375;43.34;25.07;0
409;1.6103;39.85;25.95;0
410;1.5775;38.74;26.68;0
411;1.5531;38.69;26.27;0
412;1.5495;38.32;24.7;0
413;1.5681;42.7;24.37;0
414;1.6173;52.07;23.83;0
415;1.7786;66.8;24.09;0
416;1.9508;79.97;24.36;0
417;1.9775;82.56;24.39;0
418;1.9607;82.51;24.05;86.5615
419;1.9807;89.92;23.62;136.866
420;1.9763;98.95;24.08;75.8826
421;1.9704;109.93;23.34;42.8595
422;1.951;119.54;23.45;94.1007
423;1.944;123.66;23.89;0
424;1.9536;132.8;23.93;0
425;1.9892;143.23;24.09;0
426;2.0238;148.88;24.2;0
427;2.0004;137.48;25.19;0
428;1.9566;127.14;24.79;0
429;1.8847;120.97;24.74;0
430;1.808;119.9;23.65;0
431;1.7697;82.29;23.51;0
432;1.6953;75.77;23.26;0
433;1.6252;83.56;25.61;0
434;1.5946;83.08;28.14;0
435;1.5864;82.7;31.86;0
436;1.5677;84.92;33.07;0
437;1.5762;92.84;26.85;0
438;1.6417;104.96;26.22;0
439;1.8365;118.22;26.85;0
440;1.964;149.62;27.35;0
441;2.0008;159.93;27.3;0
442;1.992;155.88;27.46;98.7456
443;1.9753;154.81;27.22;144.473
444;1.9624;138.63;26.44;81.0555
445;1.9396;146.47;26.31;44.5405
446;1.9273;151.16;26.18;97.8505
447;1.948;155.35;26.46;0
448;1.9754;170.33;26.52;0
449;2.0177;180.33;26.64;0
450;2.0487;173.75;26.15;0
451;2.0032;156.61;26.01;0
452;1.968;151.55;25.93;0
453;1.9219;145.65;26.64;0
454;1.8585;143.66;24.57;0
455;1.7782;119.0;24.51;0
456;1.6878;106.21;24.02;0
457;1.6583;97.89;24.15;0
458;1.6108;89.93;24.28;0
459;1.5795;84.49;24.13;0
460;1.5695;82.69;24.19;0
461;1.6064;84.13;24.82;0
462;1.6689;89.95;26.86;0
463;1.8311;149.38;27.56;0
464;1.9724;149.94;28.54;0
465;1.997;151.9;28.34;0
466;1.9598;159.99;28.77;94.2943
467;1.9628;203.06;27.95;144.813
468;1.9438;193.04;26.65;66.6721
469;1.9373;151.44;26.84;56.6235
470;1.9251;149.72;27.69;115.302
471;1.9267;151.64;27.78;0
472;1.9267;149.66;27.76;0
473;1.9822;149.69;28.4;0
474;1.9846;152.11;29.49;0
475;1.9086;154.44;28.3;0
476;1.9111;149.75;27.83;0
477;1.8717;97.22;26.87;0
478;1.7544;89.55;25.84;0
479;1.6697;81.27;25.8;0
480;1.6381;74.96;25.67;0
481;1.6233;68.76;24.96;0
482;1.608;66.98;25.1;0
483;1.5937;67.4;25.14;0
484;1.5707;68.52;25.36;0
485;1.5743;69.22;25.16;0
486;1.5598;69.73;25.06;0
487;1.6048;69.91;25.07;0
488;1.6943;96.38;25.55;0
489;1.7388;142.84;26.13;0
490;1.8294;166.34;26.41;0
491;1.895;161.29;26.31;17.2795
492;1.9029;151.92;26.03;13.8441
493;1.8706;142.89;26.57;11.593
494;1.8231;131.06;26.56;6.4491
495;1.8108;131.22;26.17;0
496;1.8422;132.64;26.16;0
497;1.8982;140.76;26.11;0
498;1.895;173.92;25.92;0
499;1.8654;174.6;25.65;0
500;1.8229;140.08;25.86;0
501;1.7981;134.51;25.64;0
502;1.7479;129.34;25.26;0
503;1.7169;107.87;25.19;0
504;1.6935;89.92;24.72;0
505;1.696;79.4;24.86;0
506;1.6855;79.17;24.95;0
507;1.6897;73.06;25.4;0
508;1.6775;71.45;25.31;0
509;1.6679;70.01;25.11;0
510;1.6966;62.59;24.88;0
511;1.7233;61.42;24.6;0
512;1.7436;64.92;24.46;0
513;1.7799;64.37;24.89;0
514;1.8504;79.94;25.7;98.7636
515;1.8835;89.98;25.39;152.838
516;1.8594;120.0;25.41;89.0391
517;1.8014;108.59;25.33;59.1272
518;1.7823;119.98;25.21;129.725
519;1.8173;139.78;25.54;0
520;1.8503;152.28;25.43;0
521;1.9273;165.73;25.46;0
522;1.9522;186.04;25.74;0
523;1.9442;195.81;25.76;0
524;1.905;191.26;26.14;0
525;1.8682;114.97;25.38;0
526;1.8101;55.48;24.95;0
527;1.755;53.42;25.57;0
528;1.7061;50.79;25.08;0
529;1.6878;100.16;24.84;0
530;1.6738;49.19;24.72;0
531;1.7131;47.4;25.2;0
532;1.7392;48.03;25.85;0
533;1.757;48.95;26.54;0
534;1.7946;58.63;29.22;0
535;1.9659;139.42;29.1;0
536;2.1144;219.52;29.2;0
537;2.1522;249.92;29.76;0
538;2.1323;261.85;29.67;112.517
539;2.1113;242.19;31.0;161.035
540;2.0876;223.1;30.08;100.175
541;2.0968;214.1;29.31;69.3249
542;2.0789;212.38;29.23;143.081
543;2.027;212.64;29.22;0
544;2.0741;211.98;28.98;0
545;2.1284;217.62;29.65;0
546;2.1264;241.19;30.91;0
547;2.0605;239.88;30.98;0
548;1.9983;114.4;26.87;0
549;1.9383;70.73;25.79;0
550;1.8834;50.93;24.75;0
551;1.8054;46.29;24.62;0
552;1.7443;41.77;25.06;0
553;1.6768;27.54;24.92;0
554;1.6393;27.35;25.11;0
555;1.6221;27.36;25.06;0
556;1.6153;27.59;25.2;0
557;1.6148;28.21;25.12;0
558;1.6562;30.51;25.42;0
559;1.7864;52.06;26.73;0
560;1.929;134.59;26.98;0
561;1.9672;123.29;27.34;0
562;1.937;195.06;26.76;123.932
563;1.9387;231.02;27.15;172.371
564;1.9185;222.85;26.95;107.287
565;1.8892;211.16;26.6;67.8288
566;1.8729;199.4;27.01;156.377
567;1.8839;208.61;26.84;0
568;1.9136;210.79;26.82;0
569;1.9224;217.39;26.94;0
570;1.8842;242.0;26.75;0
571;1.8538;141.02;26.19;0
572;1.8092;82.6;24.96;0
573;1.8113;28.62;24.69;0
574;1.7518;27.24;24.21;0
575;1.6775;25.05;23.29;0
576;1.5523;20.7;21.84;0
577;1.5158;13.55;21.9;0
578;1.4933;9.0;21.86;0
579;1.5104;4.58;22.06;0
580;1.4992;4.1;22.04;0
581;1.5007;6.08;22.01;0
582;1.5526;11.18;23.31;0
583;1.7034;25.99;24.07;0
584;1.8633;27.92;23.67;0
585;1.8858;29.17;23.56;0
586;1.9023;29.39;24.02;1.19
587;1.9156;29.12;24.37;199.526
588;1.9301;29.07;23.85;124.553
589;1.9256;28.49;23.85;85.5538
590;1.9058;28.15;23.31;123.129
591;1.9131;28.62;23.14;2.82917
592;1.9432;29.07;23.47;0
593;1.9794;29.98;23.74;0
594;1.9857;30.77;23.89;0
595;1.9532;32.02;23.98;0
596;1.9385;31.86;24.08;0
597;1.8815;31.53;24.39;0
598;1.7887;33.05;24.59;0
599;1.7089;31.21;24.79;0
600;1.6571;30.01;24.64;0
601;1.601;38.82;25.05;0
602;1.5449;39.96;24.73;0
603;1.4945;39.99;24.75;0
604;1.506;39.73;24.82;0
605;1.4947;40.0;24.82;0
606;1.5217;41.84;24.97;0
607;1.7065;94.91;25.14;0
608;1.8957;126.94;25.07;0
609;1.876;130.21;25.2;0
610;1.8709;129.61;25.02;21.7301
611;1.9014;131.22;24.84;33.6191
612;1.8729;131.21;24.6;51.0709
613;1.8851;131.68;24.54;70.3822
614;1.8512;126.23;24.29;150.609
615;1.8755;124.25;24.37;0.47472
616;1.9072;130.76;24.48;0
617;1.9153;133.01;24.45;0
618;1.9222;134.34;24.2;0
619;1.8849;134.79;24.11;0
620;1.9166;130.03;23.97;0
621;1.8411;110.28;23.76;0
622;1.7963;106.53;22.94;0
623;1.7359;69.01;22.51;0
624;1.6591;61.08;23.34;0
625;1.6197;78.56;23.48;0
626;1.6002;81.91;23.91;0
627;1.5869;91.56;24.07;0
628;1.6142;94.96;24.89;0
629;1.6412;109.42;25.59;0
630;1.7192;123.19;26.49;0
631;1.8887;147.39;26.6;0
632;2.0456;176.1;27.0;0
633;2.0925;195.0;27.0;0
634;2.054;199.19;27.07;19.8525
635;1.9718;190.32;27.42;14.17
636;1.9029;184.11;27.2;5.83451
637;1.8699;177.39;27.27;6.41691
638;1.875;149.98;26.92;20.7328
639;1.8667;133.89;26.86;0
640;1.8781;133.88;26.85;0
641;1.9254;181.98;26.97;0
642;1.9694;191.72;28.01;0
643;1.9478;129.83;27.99;0
644;1.9111;125.37;25.84;0
645;1.7974;84.91;24.23;0
646;1.731;49.52;23.81;0
647;1.6962;31.94;23.15;0
648;1.6331;29.3;23.44;0
649;1.6109;27.17;23.58;0
650;1.6089;29.21;23.56;0
651;1.5942;28.51;23.55;0
652;1.5735;27.66;23.53;0
653;1.5531;27.62;23.3;0
654;1.578;26.38;23.03;0
655;1.5751;26.46;23.12;0
656;1.6263;28.7;23.14;0
657;1.6507;30.18;22.95;0
658;1.6905;31.26;22.99;70.6521
659;1.7353;35.49;22.96;139.839
660;1.7483;38.26;22.87;85.4113
661;1.7221;37.61;22.81;24.5146
662;1.6916;35.83;22.56;34.9358
663;1.6905;35.0;22.58;0.475202
664;1.7143;34.91;22.75;0
665;1.7902;37.93;22.81;0
666;1.8255;51.05;22.8;0
667;1.7826;38.14;22.41;0
668;1.7549;34.66;22.34;0
669;1.6931;31.62;22.4;0
670;1.638;30.81;22.01;0
671;1.6261;30.12;22.3;0
672;1.5414;29.36;22.77;0
673;1.5019;29.76;22.8;0
674;1.5086;29.32;22.62;0
675;1.4804;28.37;22.74;0
676;1.4543;28.23;23.06;0
677;1.4782;28.62;22.34;0
678;1.4595;26.99;22.79;0
679;1.4826;27.26;22.96;0
680;1.5346;29.18;23.0;0
681;1.5708;30.9;23.0;0
682;1.5734;31.31;22.52;149.215
683;1.5886;34.36;22.23;18.4426
684;1.6467;34.0;22.72;19.8591
685;1.6612;33.89;23.77;22.4238
686;1.6339;34.95;24.15;2.25081
687;1.657;34.38;24.72;6.25734
688;1.678;32.54;24.46;0
689;1.7265;34.69;23.72;0
690;1.7763;36.65;24.06;0
691;1.7754;34.85;24.3;0
692;1.7465;31.17;24.49;0
693;1.7037;28.53;24.3;0
694;1.6377;25.98;24.04;0
695;1.5633;25.08;23.7;0
696;1.5067;18.34;23.83;0
697;1.4911;13.09;22.52;0
698;1.4508;5.76;22.57;0
699;1.433;4.95;22.46;0
700;1.4479;2.03;22.83;0
701;1.4853;9.03;23.79;0
702;1.5953;26.74;23.62;0
703;1.7813;28.14;25.81;0
704;1.925;30.01;26.48;0
705;1.9046;30.79;25.42;0
706;1.904;30.38;24.82;25.9258
707;1.8897;29.99;24.44;51.5311
708;1.8734;28.57;24.13;30.9472
709;1.8472;29.0;24.14;32.6209
710;1.8128;28.2;23.78;9.89036
711;1.8166;27.79;23.79;0
712;1.8301;27.94;23.69;0
713;1.8707;28.31;23.62;0
714;1.9225;29.44;23.72;0
715;1.879;29.62;24.41;0
716;1.8452;27.54;25.09;0
717;1.7956;26.82;24.76;0
718;1.7437;25.99;24.17;0
719;1.6929;21.24;24.39;0
720;1.6371;10.0;23.54;0
721;1.5652;25.36;23.26;0
722;1.5462;25.2;23.44;0
723;1.5363;25.58;23.48;0
724;1.5429;26.3;22.87;0
725;1.5798;29.24;22.78;0
726;1.6386;30.36;23.77;0
727;1.7844;40.04;24.71;0
728;1.9279;86.7;25.19;0
729;1.9591;115.01;25.37;0
730;1.9838;112.54;25.65;198.812
731;1.9807;108.85;26.63;67.9078
732;1.9738;101.09;29.41;29.6719
733;1.9368;97.7;31.4;47.1701
734;1.9422;96.53;31.89;173.94
735;1.935;96.03;32.19;0.497963
736;1.9444;96.15;31.82;0
737;1.986;96.48;29.97;0
738;2.0717;99.98;30.6;0
739;2.0523;99.09;31.19;0
740;2.0132;95.3;30.37;0
741;1.9363;90.05;26.61;0
742;1.8536;84.12;25.12;0
743;1.7446;81.98;25.07;0
744;1.6782;68.83;26.19;0
745;1.6411;75.68;27.24;0
746;1.6023;67.55;28.99;0
747;1.5848;65.69;31.49;0
748;1.5717;66.82;38.24;0
749;1.5785;59.01;31.22;0
750;1.6521;73.16;25.18;0
751;1.8278;93.97;24.82;0
752;1.9839;110.04;26.16;0
753;1.9929;117.0;26.66;0
754;1.9818;110.46;28.88;293.077
755;1.9583;105.03;29.93;287.687
756;1.928;101.45;29.65;224.025
757;1.9131;99.34;29.65;147.105
758;1.9065;98.53;30.27;71.2278
759;1.9101;98.32;31.01;101.453
760;1.9108;98.56;30.62;0
761;1.9274;102.69;26.92;0
762;1.9717;109.12;26.26;0
763;1.9872;108.9;27.79;0
764;1.9605;100.88;27.72;0
765;1.8952;97.65;27.74;0
766;1.8454;94.75;26.01;0
767;1.7917;86.42;26.39;0
768;1.7283;78.59;28.29;0
769;1.6194;74.3;28.49;0
770;1.6088;67.77;27.52;0
771;1.5861;71.35;26.34;0
772;1.574;74.91;26.92;0
773;1.6192;82.23;29.49;0
774;1.7168;84.84;25.17;0
775;1.9014;112.89;26.45;0
776;2.0498;138.93;26.48;0
777;2.0791;169.87;27.05;12.3331
778;2.046;178.2;27.53;189.883
779;2.0408;170.09;27.97;87.8454
780;1.9923;167.21;26.99;46.6293
781;1.9404;156.86;25.7;100.076
782;1.9352;152.74;0.0;170.994
783;1.9625;156.28;0.0;33.2874
784;2.0144;159.47;27.89;0
785;2.0483;167.28;27.54;0
786;2.1105;178.17;27.5;0
787;2.1306;183.12;27.81;0
788;2.1071;172.18;28.01;0
789;2.0954;137.68;28.25;0
790;2.023;135.89;27.41;0
791;1.9325;124.96;30.45;0
792;1.8294;103.93;28.38;0
793;1.7609;108.3;36.33;0
794;1.7198;100.27;38.88;0
795;1.7238;93.82;38.54;0
