Hours;Load;Price;CO_2_eq;solar_pv
751;3.3615;164.27;428.6;0
752;3.9942;181.7;395.5;0
753;4.3984;202.0;381.17;359.186
754;4.4805;180.7;371.0;506.855
755;4.3665;167.99;352.27;540.183
756;4.2576;166.34;336.76;430.675
757;4.0721;154.99;334.15;313.156
758;4.044;153.15;336.05;366.694
759;4.1309;160.46;356.07;379.941
760;4.2194;166.57;386.39;324.071
761;4.2278;171.0;395.6;0
762;4.3421;187.19;394.83;0
763;4.4036;189.41;392.71;0
764;4.3367;189.74;397.87;0
765;4.1188;175.02;395.1;0
766;3.8259;169.0;402.4;0
767;3.2523;163.12;408.79;0
768;3.0808;152.3;410.0;0
769;2.7607;148.7;418.27;0
770;2.6195;140.0;426.08;0
771;2.5224;140.06;439.55;0
772;2.5195;139.01;443.17;0
773;2.5609;140.7;449.49;0
774;2.7499;154.05;447.69;0
775;3.3147;165.89;439.39;0
776;3.9599;210.85;411.37;0
777;4.3343;230.0;386.89;400.497
778;4.4005;224.99;381.18;525.454
779;4.288;171.0;372.68;535.438
780;4.1937;167.21;415.18;471.222
781;3.945;158.88;415.92;423.972
782;3.9507;159.33;435.01;397.35
783;4.0856;165.17;469.79;405.774
784;4.0951;169.89;430.56;161.46
785;4.122;209.99;433.08;0
786;4.2318;230.0;431.14;0
787;4.3371;234.99;432.43;0
