Hours;Load;Price;CO_2_eq;solar_pv
424;6.52155;166.42;599.29;0
425;6.548625;175.45;579.23;0
426;6.795025;187.1725;563.2;0
427;6.80715;183.88;554.99;0
428;6.67335;174.35500000000002;533.81;0
429;6.379275;147.41750000000002;513.54;0
430;6.133025;139.1575;505.66;0
431;5.87285;119.815;482.36;0
432;5.5376;106.4325;464.72;0
433;5.2761;102.8375;461.23;0
434;5.126275;98.64;463.48;0
435;5.098075;93.36;469.09;0
436;5.106425;94.2225;467.41;0
437;5.198825;95.3675;468.9;0
438;5.487825;102.9625;481.16;0
439;6.187675;125.8425;500.67;0
440;6.6798;140.3675;513.05;0
441;6.910125;155.43;510.67;0
442;6.9383;147.0975;508.38;139.353
443;7.0019;140.20999999999998;509.56;107.613
444;7.0587;135.245;509.23;45.1293
445;6.994075;138.2575;508.47;52.1053
446;6.972925;143.195;539.04;87.8039
447;6.7672;147.7525;579.89;49.7074
448;6.698425;164.6425;599.04;0
449;6.71865;175.9625;594.72;0
450;6.962275;189.025;594.26;0
451;6.9451;184.4425;601.77;0
452;6.791525;172.35999999999999;617.76;0
453;6.39545;163.315;615.95;0
454;6.025325;153.6825;628.55;0
455;5.7172;148.7925;641.48;0
456;5.35705;137.7775;648.63;0
457;5.139825;145.895;656.24;0
458;4.9571;139.5575;666.51;0
459;4.87495;141.3125;672.27;0
460;4.88995;139.9925;681.04;0
461;4.98745;144.0375;690.51;0
462;5.302325;156.3475;697.85;0
463;5.902825;179.1175;697.6;0
464;6.459375;205.705;683.92;0
465;6.73805;222.3125;675.16;0
466;6.75195;216.51500000000001;670.84;189.745
467;6.8038;207.0;666.57;221.197
468;6.831725;192.4;669.45;84.6722
469;6.759375;186.99;678.74;38.2729
470;6.62295;186.81;694.46;77.1521
471;6.475625;183.6125;715.54;15.7501
472;6.378625;192.3875;724.64;0
473;6.393125;203.0925;727.59;0
474;6.60795;221.825;720.04;0
475;6.604725;223.4375;718.58;0
476;6.41705;212.18;726.69;0
477;6.047825;183.51999999999998;728.62;0
478;5.696575;169.43;725.18;0
479;5.434725;166.33249999999998;715.18;0
480;5.188725;152.0;701.4;0
481;4.967825;149.3075;694.58;0
482;4.764275;145.9125;680.48;0
483;4.64925;144.5825;673.55;0
484;4.63355;140.805;668.31;0
485;4.6257;140.1175;663.05;0
486;4.623975;141.2;660.71;0
487;4.739525;143.23250000000002;662.38;0
488;5.025825;157.38;654.37;0
489;5.432025;166.3025;638.98;0
490;5.78985;172.8;615.19;333.768
491;5.989275;170.6475;599.91;280.038
492;6.0854;166.1975;591.7;277.477
493;6.06845;153.215;586.84;85.5932
494;5.96295;137.7725;579.92;70.8663
495;5.857625;142.385;587.72;19.107
496;5.77385;140.5875;579.84;0
497;5.8658;154.2025;565.86;0
498;6.1107;165.505;559.61;0
499;6.13845;160.3225;550.71;0
500;5.948125;145.9975;543.89;0
501;5.510425;136.0;540.39;0
502;5.247575;127.6575;538.13;0
503;5.141175;122.8725;541.53;0
504;4.866;116.7975;547.43;0
505;4.695325;114.97;546.7;0
506;4.536175;115.5275;542.95;0
507;4.4649;106.30250000000001;551.28;0
508;4.400075;106.30250000000001;565.44;0
509;4.39805;115.3275;583.59;0
510;4.3464;109.41;597.62;0
511;4.357075;112.24;606.96;0
512;4.502175;119.985;621.19;0
513;4.782775;126.15;629.83;0
514;5.15035;146.9075;635.62;65.2097
515;5.468475;153.5075;645.78;22.1514
516;5.700025;161.0;660.53;101.281
517;5.6917;156.68;676.61;60.8687
